time,Oklahoma City,pts.away,score,pts.home,Golden State
5:34.0,,,97-93,,A. Iguodala enters the game for S. Livingston
5:25.0,R. Westbrook makes 2-pt shot from 17 ft,2,99-93,,
5:02.0,,,99-93,,H. Barnes misses 3-pt shot from 26 ft
5:01.0,Defensive rebound by S. Adams,,99-93,,
4:41.0,S. Adams makes 2-pt shot from 8 ft (assist by R. Westbrook),2,101-93,,
4:28.0,,,101-96,3,S. Curry makes 3-pt shot from 24 ft (assist by K. Thompson)
4:06.0,R. Westbrook misses 2-pt shot from 18 ft,,101-96,,
4:05.0,,,101-96,,Defensive rebound by Team
3:47.0,,,101-98,2,D. Green makes 2-pt shot from 2 ft (assist by H. Barnes)
3:27.0,K. Durant misses 2-pt shot from 5 ft (block by D. Green),,101-98,,
3:27.0,Offensive rebound by Team,,101-98,,
3:23.0,K. Durant misses 2-pt shot from 16 ft,,101-98,,
3:22.0,,,101-98,,Defensive rebound by H. Barnes
3:06.0,,,101-98,,H. Barnes misses 2-pt shot from 2 ft
3:06.0,,,101-98,,Offensive rebound by Team
3:06.0,Loose ball foul by D. Waiters,,101-98,,
2:54.0,,,101-98,,S. Curry misses 2-pt shot from 2 ft (block by K. Durant)
2:53.0,Defensive rebound by S. Adams,,101-98,,
2:39.0,K. Durant misses 2-pt shot from 10 ft,,101-98,,
2:38.0,,,101-98,,Defensive rebound by H. Barnes
2:31.0,,,101-98,,Turnover by S. Curry (bad pass)
2:31.0,,,101-98,,Golden State full timeout
2:19.0,K. Durant misses 2-pt shot from 17 ft,,101-98,,
2:18.0,,,101-98,,Defensive rebound by A. Iguodala
2:01.0,,,101-100,2,H. Barnes makes 2-pt shot from 8 ft (assist by D. Green)
1:40.0,R. Westbrook misses 2-pt shot from 2 ft,,101-100,,
1:39.0,,,101-100,,Defensive rebound by K. Thompson
1:31.0,,,101-100,,D. Green misses 2-pt shot from 1 ft
1:30.0,Defensive rebound by K. Durant,,101-100,,
1:17.0,K. Durant misses 2-pt shot from 18 ft,,101-100,,
1:16.0,Offensive rebound by S. Ibaka,,101-100,,
1:12.0,Oklahoma City full timeout,,101-100,,
1:01.0,Shooting foul by D. Green (drawn by S. Adams),,101-100,,
1:01.0,S. Adams makes free throw 1 of 2,1,102-100,,
1:01.0,S. Adams makes free throw 2 of 2,1,103-100,,
0:49.0,,,103-100,,K. Thompson misses 2-pt shot from 1 ft
0:47.0,Defensive rebound by K. Durant,,103-100,,
0:31.0,K. Durant makes 2-pt shot from 17 ft,2,105-100,,
0:31.0,,,105-100,,Golden State full timeout
0:31.0,A. Roberson enters the game for D. Waiters,,105-100,,
0:23.0,,,105-102,2,A. Iguodala makes 2-pt shot from 2 ft (assist by D. Green)
0:17.0,Oklahoma City full timeout,,105-102,,
0:17.0,D. Waiters enters the game for A. Roberson,,105-102,,
0:15.0,,,105-102,,Personal foul by A. Iguodala
0:15.0,R. Westbrook makes free throw 1 of 2,1,106-102,,
0:15.0,A. Roberson enters the game for D. Waiters,,106-102,,
0:15.0,R. Westbrook misses free throw 2 of 2,,106-102,,
0:15.0,,,106-102,,Defensive rebound by Team
0:15.0,,,106-102,,Golden State full timeout
0:11.0,,,106-102,,S. Curry misses 3-pt shot from 27 ft
0:10.0,Defensive rebound by R. Westbrook,,106-102,,
0:09.0,,,106-102,,Personal foul by K. Thompson
0:09.0,R. Westbrook makes free throw 1 of 2,1,107-102,,
0:09.0,R. Westbrook makes free throw 2 of 2,1,108-102,,
0:09.0,,,108-102,,Golden State full timeout
0:09.0,D. Waiters enters the game for S. Ibaka,,108-102,,
0:07.0,,,108-102,,S. Curry misses 3-pt shot from 27 ft
0:05.0,Defensive rebound by A. Roberson,,108-102,,
0:00.0,End of 4th quarter,,,,End of 4th quarter
