time,Golden State,pts.away,score,pts.home,Portland
5:12.0,Defensive rebound by D. Green,,96-95,,
4:57.0,K. Durant makes 2-pt shot from 6 ft (assist by D. Green),2,98-95,,
4:35.0,,,98-95,,Turnover by D. Lillard (bad pass; steal by D. Green)
4:13.0,Z. Pachulia misses 2-pt shot from 1 ft (block by M. Plumlee),,98-95,,
4:12.0,,,98-95,,Defensive rebound by M. Plumlee
4:09.0,,,98-95,,Turnover by M. Plumlee (bad pass; steal by Z. Pachulia)
4:09.0,,,98-95,,Personal foul by E. Turner (drawn by Z. Pachulia)
4:09.0,Z. Pachulia misses free throw 1 of 2,,98-95,,
4:09.0,Offensive rebound by Team,,98-95,,
4:09.0,Z. Pachulia makes free throw 2 of 2,1,99-95,,
3:49.0,Personal foul by A. Iguodala (drawn by M. Plumlee),,99-95,,
3:37.0,,,99-95,,E. Turner misses 3-pt shot from 25 ft
3:36.0,Defensive rebound by K. Durant,,99-95,,
3:20.0,P. McCaw misses 3-pt shot from 24 ft,,99-95,,
3:18.0,,,99-95,,Defensive rebound by E. Turner
3:05.0,,,99-95,,D. Lillard misses 3-pt shot from 26 ft
3:02.0,Defensive rebound by K. Durant,,99-95,,
2:55.0,Golden State full timeout,,99-95,,
2:55.0,,,99-95,,Portland full timeout
2:55.0,K. Thompson enters the game for P. McCaw,,99-95,,
2:50.0,D. Green misses 2-pt shot from 3 ft (block by M. Plumlee),,99-95,,
2:49.0,,,99-95,,Defensive rebound by A. Aminu
2:34.0,,,99-95,,A. Aminu misses 3-pt shot from 23 ft
2:32.0,,,99-95,,Offensive rebound by M. Plumlee
2:32.0,,,99-97,2,M. Plumlee makes 2-pt shot from 1 ft
2:05.0,D. Green misses 3-pt shot from 24 ft,,99-97,,
2:03.0,Offensive rebound by Z. Pachulia,,99-97,,
2:01.0,K. Durant makes 2-pt shot from 21 ft,2,101-97,,
1:42.0,,,101-99,2,E. Turner makes 2-pt shot from 10 ft
1:26.0,K. Durant makes 2-pt shot from 13 ft (assist by D. Green),2,103-99,,
1:07.0,Personal foul by D. Green (drawn by M. Plumlee),,103-99,,
0:57.0,,,103-99,,M. Plumlee misses 2-pt shot from 3 ft
0:56.0,Defensive rebound by D. Green,,103-99,,
0:38.0,K. Thompson makes 3-pt shot from 24 ft (assist by K. Durant),3,106-99,,
0:38.0,,,106-99,,Portland full timeout
0:38.0,,,106-99,,A. Crabbe enters the game for A. Aminu
0:38.0,J. McAdoo enters the game for Z. Pachulia,,106-99,,
0:32.0,,,106-99,,Shooting foul by J. McAdoo (drawn by D. Lillard)
0:32.0,,,106-100,1,D. Lillard makes free throw 1 of 3
0:32.0,,,106-101,1,D. Lillard makes free throw 2 of 3
0:32.0,,,106-102,1,D. Lillard makes free throw 3 of 3
0:32.0,Golden State full timeout,,106-102,,
0:32.0,,,106-101,,A. Aminu enters the game for A. Crabbe
0:32.0,S. Livingston enters the game for J. McAdoo,,106-101,,
0:30.0,,,106-102,,Personal take foul by M. Plumlee (drawn by K. Durant)
0:30.0,K. Durant makes free throw 1 of 2,1,107-102,,
0:30.0,K. Durant makes free throw 2 of 2,1,108-102,,
0:30.0,,,108-102,,Portland full timeout
0:30.0,,,108-102,,A. Crabbe enters the game for A. Aminu
0:27.0,,,108-104,2,D. Lillard makes 2-pt shot at rim
0:26.0,,,108-104,,Personal foul by M. Plumlee (drawn by K. Thompson)
0:26.0,K. Thompson misses free throw 1 of 2,,108-104,,
0:26.0,Offensive rebound by Team,,108-104,,
0:26.0,K. Thompson makes free throw 2 of 2,1,109-104,,
0:18.0,,,109-107,3,C. McCollum makes 3-pt shot from 25 ft
0:17.0,,,109-107,,Personal take foul by C. McCollum (drawn by K. Thompson)
0:17.0,K. Thompson makes free throw 1 of 2,1,110-107,,
0:17.0,K. Thompson makes free throw 2 of 2,1,111-107,,
0:12.0,,,111-109,2,E. Turner makes 2-pt shot from 1 ft
0:10.0,,,111-109,,Personal take foul by A. Crabbe (drawn by K. Thompson)
0:10.0,K. Thompson makes free throw 1 of 2,1,112-109,,
0:10.0,K. Thompson makes free throw 2 of 2,1,113-109,,
0:06.0,,,113-111,2,E. Turner makes 2-pt shot at rim
0:06.0,Offensive foul by K. Durant,,113-111,,
0:06.0,Turnover by K. Durant (offensive foul),,113-111,,
0:06.0,,,113-111,,Portland full timeout
0:01.0,,,113-111,,E. Turner misses 3-pt shot from 22 ft
0:00.0,,,113-111,,Offensive rebound by M. Plumlee
0:00.0,,,113-111,,M. Plumlee misses 2-pt shot from 2 ft
0:00.0,,,113-111,,Offensive rebound by Team
0:00.0,End of 4th quarter,,,,End of 4th quarter
