method,delta,match.poss,match.id,control,timeout,effect
nobal,2,away,6062,1,1,0
nobal,2,away,6063,0.5,1,0.5
nobal,2,away,6064,1,-1,-2
nobal,2,away,6065,-1,1,2
nobal,2,away,6066,-0,-0,0
nobal,2,away,6067,1,2.5,1.5
nobal,2,away,6068,0.5,0.5,0
nobal,2,away,6069,1,-0,-1
nobal,2,away,6070,0.5,-0,-0.5
nobal,2,away,6071,-1,-2.5,-1.5
nobal,2,away,6072,0.5,1.5,1
nobal,2,away,6073,1,-0,-1
nobal,2,away,6074,-0,1,1
nobal,2,away,6075,2,2,0
nobal,2,away,6076,-0,1,1
nobal,2,away,6077,3,2.5,-0.5
nobal,2,away,6078,2.5,1,-1.5
nobal,2,away,6079,-0,-1,-1
nobal,2,away,6080,0.5,1,0.5
nobal,2,away,6081,2.5,0.5,-2
nobal,2,away,6082,-2,0.5,2.5
nobal,2,away,6083,3,2.5,-0.5
nobal,2,away,6084,2.5,0.5,-2
nobal,2,away,6085,2,2.5,0.5
nobal,2,away,6086,-0,1,1
nobal,2,away,6087,-1,-2,-1
nobal,2,away,6088,1.5,1.5,0
nobal,2,away,6089,2,1,-1
nobal,2,away,6090,0.5,0.5,0
nobal,2,away,6091,-0.5,-0,0.5
nobal,2,away,6092,1.5,1,-0.5
nobal,2,away,6093,2,1.5,-0.5
nobal,2,away,6094,-0.5,1,1.5
nobal,2,away,6095,1,1,0
nobal,2,away,6096,-0,-1,-1
nobal,2,away,6097,1,-0,-1
nobal,2,away,6098,2.5,0.5,-2
nobal,2,away,6099,-0,-0,0
nobal,2,away,6100,2.5,1.5,-1
nobal,2,away,6101,-0,-0,0
nobal,2,away,6102,-1.5,-1,0.5
nobal,2,away,6103,1.5,1,-0.5
nobal,2,away,6104,0.5,-0,-0.5
nobal,2,away,6105,-0,1,1
nobal,2,away,6106,2,-0.5,-2.5
nobal,2,away,6107,-0,1,1
nobal,2,away,6108,2.5,2,-0.5
nobal,2,away,6109,1,1,0
nobal,2,away,6110,0.5,1.5,1
nobal,2,away,6111,2.5,1.5,-1
nobal,2,away,6112,3,3,0
nobal,2,away,6113,-1.5,-0,1.5
nobal,2,away,6114,1.5,0.5,-1
nobal,2,away,6115,-2,-2,0
nobal,2,away,6116,-2,-1,1
nobal,2,away,6117,-0,1,1
nobal,2,away,6118,-0.5,0.5,1
nobal,2,away,6119,1.5,1,-0.5
nobal,2,away,6120,0.5,3,2.5
nobal,2,away,6121,-0,-0,0
nobal,2,away,6122,-1.5,0.5,2
nobal,2,away,6123,0.5,0.5,0
nobal,2,away,6124,-0.5,-0.5,0
nobal,2,away,6125,-0,2,2
nobal,2,away,6126,0.5,-0.5,-1
nobal,2,away,6127,-0,-1,-1
nobal,2,away,6128,1,-0,-1
nobal,2,away,6129,-0,-0,0
nobal,2,away,6130,-1,-2,-1
nobal,2,away,6131,-0.5,0.5,1
nobal,2,away,6132,1,-0,-1
nobal,2,away,6133,0.5,0.5,0
nobal,2,away,6134,-3,-1,2
nobal,2,away,6135,0.5,2,1.5
nobal,2,away,6136,-0.5,0.5,1
nobal,2,away,6137,-1,1,2
nobal,2,away,6138,1.5,2,0.5
nobal,2,away,6139,-0.5,-0,0.5
nobal,2,away,6140,1,1.5,0.5
nobal,2,away,6141,-1.5,1,2.5
nobal,2,away,6142,2,1.5,-0.5
nobal,2,away,6143,-0,2.5,2.5
nobal,2,away,6144,-0,-1,-1
nobal,2,away,6145,2,1.5,-0.5
nobal,2,away,6146,0.5,1,0.5
nobal,2,away,6147,-0,-0,0
nobal,2,away,6148,1.5,-0,-1.5
nobal,2,away,6149,1,1,0
nobal,2,away,6150,1,1.5,0.5
nobal,2,away,6151,0.5,-0.5,-1
nobal,2,away,6152,2.5,1,-1.5
nobal,2,away,6153,-0,1,1
nobal,2,away,6154,2.5,1,-1.5
nobal,2,away,6155,1,-2,-3
nobal,2,away,6156,-0.5,1.5,2
nobal,2,away,6157,3,0.5,-2.5
nobal,2,away,6158,-0,1,1
nobal,2,away,6159,1,1,0
nobal,2,away,6160,0.5,1.5,1
nobal,2,away,6161,1.5,-0.5,-2
nobal,2,away,6162,1,-0,-1
nobal,2,away,6163,1,2,1
nobal,2,away,6164,-0,0.5,0.5
nobal,2,away,6165,-1,-0,1
nobal,2,away,6166,1,1,0
nobal,2,away,6167,2,1.5,-0.5
nobal,2,away,6168,-0.5,1,1.5
nobal,2,away,6169,2,-0.5,-2.5
nobal,2,away,6170,2,2.5,0.5
nobal,2,away,6171,1,-1.5,-2.5
nobal,2,away,6172,1,-0.5,-1.5
nobal,2,away,6173,-0.5,-1,-0.5
nobal,2,away,6174,2.5,2.5,0
nobal,2,away,6175,-0,1,1
nobal,2,away,6176,1,0.5,-0.5
nobal,2,away,6177,0.5,2,1.5
nobal,2,away,6178,-1.5,-2,-0.5
nobal,2,away,6179,1,0.5,-0.5
nobal,2,away,6180,-0,2,2
nobal,2,away,6181,-0.5,-0,0.5
nobal,2,away,6182,0.5,2.5,2
nobal,2,away,6183,-1,-0,1
nobal,2,away,6184,1.5,2,0.5
nobal,2,away,6185,1,1,0
nobal,2,away,6186,-0,-0,0
nobal,2,away,6187,-0,0.5,0.5
nobal,2,away,6188,0.5,1.5,1
nobal,2,away,6189,0.5,0.5,0
nobal,2,away,6190,-0.5,-3.5,-3
nobal,2,away,6191,-0,2,2
nobal,2,away,6192,-0,1,1
nobal,2,away,6193,1,-0,-1
nobal,2,away,6194,1,1.5,0.5
nobal,2,away,6195,1,2,1
nobal,2,away,6196,1,-0,-1
nobal,2,away,6197,1,2,1
nobal,2,away,6198,-0.5,1,1.5
nobal,2,away,6199,0.5,-1.5,-2
nobal,2,away,6200,0.5,1,0.5
nobal,2,away,6201,-0,2,2
nobal,2,away,6202,1.5,1,-0.5
nobal,2,away,6203,1.5,2.5,1
nobal,2,away,6204,-1,1,2
nobal,2,away,6205,-1,-1.5,-0.5
nobal,2,away,6206,-0,-2,-2
nobal,2,away,6207,1,-0,-1
nobal,2,away,6208,1.5,3,1.5
nobal,2,away,6209,0.5,1.5,1
nobal,2,away,6210,-0.5,1,1.5
nobal,2,away,6211,1,-0,-1
nobal,2,away,6212,1.5,0.5,-1
nobal,2,away,6213,-0,-0,0
nobal,2,away,6214,-0,1.5,1.5
nobal,2,away,6215,1.5,-0,-1.5
nobal,2,away,6216,0.5,-0,-0.5
nobal,2,away,6217,2,1,-1
nobal,2,away,6218,2,1.5,-0.5
nobal,2,away,6219,0.5,2.5,2
nobal,2,away,6220,1,-0.5,-1.5
nobal,2,away,6221,1,1,0
nobal,2,away,6222,1,1,0
nobal,2,away,6223,1.5,1,-0.5
nobal,2,away,6224,-1,-2,-1
nobal,2,away,6225,-0,-1,-1
nobal,2,away,6226,-0.5,-0,0.5
nobal,2,away,6227,-1.5,-1.5,0
nobal,2,away,6228,-1.5,-3.5,-2
nobal,2,away,6229,-0,0.5,0.5
nobal,2,away,6230,2.5,2.5,0
nobal,2,away,6231,-1,-1,0
nobal,2,away,6232,-2,-1.5,0.5
nobal,2,away,6233,1.5,2,0.5
nobal,2,away,6234,1,0.5,-0.5
nobal,2,away,6235,-0.5,0.5,1
nobal,2,away,6236,2.5,2.5,0
nobal,2,away,6237,0.5,-1.5,-2
nobal,2,away,6238,-1,-0,1
nobal,2,away,6239,2,0.5,-1.5
nobal,2,away,6240,0.5,2.5,2
nobal,2,away,6241,1,-0,-1
nobal,2,away,6242,-1.5,-1,0.5
nobal,2,away,6243,-0,-0,0
nobal,2,away,6244,-0,-1,-1
nobal,2,away,6245,-0,-0,0
nobal,2,away,6246,1,2.5,1.5
nobal,2,away,6247,1,1.5,0.5
nobal,2,away,6248,0.5,0.5,0
nobal,2,away,6249,0.5,1,0.5
nobal,2,away,6250,-0,1,1
nobal,2,away,6251,1.5,-1,-2.5
nobal,2,away,6252,1,1,0
nobal,2,away,6253,-0.5,1,1.5
nobal,2,away,6254,2,1,-1
nobal,2,away,6255,1,0.5,-0.5
nobal,2,away,6256,1.5,0.5,-1
nobal,2,away,6257,0.5,0.5,0
nobal,2,away,6258,-2,-1.5,0.5
nobal,2,away,6259,1.5,0.5,-1
nobal,2,away,6260,2,-0,-2
nobal,2,away,6261,0.5,1.5,1
nobal,2,away,6262,-1,-1,0
nobal,2,away,6263,-0.5,-0,0.5
nobal,2,away,6264,-2.5,-1,1.5
nobal,2,away,6265,1,1,0
nobal,2,away,6266,2.5,1,-1.5
nobal,2,away,6267,1,1,0
nobal,2,away,6268,0.5,0.5,0
nobal,2,away,6269,1,0.5,-0.5
nobal,2,away,6270,-0,1,1
nobal,2,away,6271,-0.5,0.5,1
nobal,2,away,6272,2,1,-1
nobal,2,away,6273,1.5,-0.5,-2
nobal,2,away,6274,-0.5,-0.5,0
nobal,2,away,6275,1,1,0
nobal,2,away,6276,1.5,1,-0.5
nobal,2,away,6277,1.5,0.5,-1
nobal,2,away,6278,-1,-2,-1
nobal,2,away,6279,2,2,0
nobal,2,away,6280,1.5,-0,-1.5
nobal,2,away,6281,-0,2,2
nobal,2,away,6282,-2,-0.5,1.5
nobal,2,away,6283,-0,-0.5,-0.5
nobal,2,away,6284,-0,1.5,1.5
nobal,2,away,6285,1,1,0
nobal,2,away,6286,-0,1,1
nobal,2,away,6287,1,2,1
nobal,2,away,6288,1,1.5,0.5
nobal,2,away,6289,-0.5,-0,0.5
nobal,2,away,6290,-0,2.5,2.5
nobal,2,away,6291,-0,-0,0
nobal,2,away,6292,1,1,0
nobal,2,away,6293,3,3,0
nobal,2,away,6294,2,2.5,0.5
nobal,2,away,6295,-0,1.5,1.5
nobal,2,away,6296,-0,-0,0
nobal,2,away,6297,1.5,2.5,1
nobal,2,away,6298,-0,-1,-1
nobal,2,away,6299,-0,1.5,1.5
nobal,2,away,6300,1,0.5,-0.5
nobal,2,away,6301,0.5,0.5,0
nobal,2,away,6302,2,-0,-2
nobal,2,away,6303,-2,-1,1
nobal,2,away,6304,2,-0.5,-2.5
nobal,2,away,6305,0.5,-0.5,-1
nobal,2,away,6306,1.5,2.5,1
nobal,2,away,6307,-0,0.5,0.5
nobal,2,away,6308,-0,-0,0
nobal,2,away,6309,1,1,0
nobal,2,away,6310,-0,-0,0
nobal,2,away,6311,2,1,-1
nobal,2,away,6312,1.5,1.5,0
nobal,2,away,6313,0.5,0.5,0
nobal,2,away,6314,-0.5,0.5,1
nobal,2,away,6315,1,1,0
nobal,2,away,6316,-1,-1,0
nobal,2,away,6317,1,2,1
nobal,2,away,6318,1,1,0
nobal,2,away,6319,-1.5,-0.5,1
nobal,2,away,6320,-1,-0,1
nobal,2,away,6321,1,-0,-1
nobal,2,away,6322,2,2.5,0.5
nobal,2,away,6323,1,1,0
nobal,2,away,6324,0.5,0.5,0
nobal,2,away,6325,-0,1,1
nobal,2,away,6326,1,1,0
nobal,2,away,6327,1.5,1,-0.5
nobal,2,away,6328,-1,-0,1
nobal,2,away,6329,1.5,1,-0.5
nobal,2,away,6330,1.5,3,1.5
nobal,2,away,6331,2,1,-1
nobal,2,away,6332,1,-0,-1
nobal,2,away,6333,1,-0,-1
nobal,2,away,6334,1,2,1
nobal,2,away,6335,-1.5,-2.5,-1
nobal,2,away,6336,1.5,-0,-1.5
nobal,2,away,6337,-1,1,2
nobal,2,away,6338,-1,-0,1
nobal,2,away,6339,1.5,-0,-1.5
nobal,2,away,6340,1.5,1.5,0
nobal,2,away,6341,1,2.5,1.5
nobal,2,away,6342,1,1,0
nobal,2,away,6343,1,-0,-1
nobal,2,away,6344,-1,-1,0
nobal,2,away,6345,1,1,0
nobal,2,away,6346,-1.5,0.5,2
nobal,2,away,6347,-0,1.5,1.5
nobal,2,away,6348,1.5,-0,-1.5
nobal,2,away,6349,3,1.5,-1.5
nobal,2,away,6350,-1.5,-1,0.5
nobal,2,away,6351,1.5,1,-0.5
nobal,2,away,6352,1,-0,-1
nobal,2,away,6353,1,-0.5,-1.5
nobal,2,away,6354,-1,-0,1
nobal,2,away,6355,2,-0,-2
nobal,2,away,6356,-1,-0,1
nobal,2,away,6357,-0,1,1
nobal,2,away,6358,3,1.5,-1.5
nobal,2,away,6359,1,-1,-2
nobal,2,away,6360,-0.5,2.5,3
nobal,2,away,6361,2,1.5,-0.5
nobal,2,away,6362,1,-1,-2
nobal,2,away,6363,-0,1,1
nobal,2,away,6364,-1.5,-3,-1.5
nobal,2,away,6365,-0.5,1,1.5
nobal,2,away,6366,-1,-1,0
nobal,2,away,6367,-0.5,1,1.5
nobal,2,away,6368,2,-0,-2
nobal,2,away,6369,0.5,0.5,0
nobal,2,away,6370,-0.5,-1,-0.5
nobal,2,away,6371,0.5,-3,-3.5
nobal,2,away,6372,-0,-0,0
nobal,2,away,6373,-0.5,1.5,2
nobal,2,away,6374,3,0.5,-2.5
nobal,2,away,6375,1,-0,-1
nobal,2,away,6376,-0,2,2
nobal,2,away,6377,2.5,0.5,-2
nobal,2,away,6378,1,0.5,-0.5
nobal,2,away,6379,0.5,1.5,1
nobal,2,away,6380,-0,1.5,1.5
nobal,2,away,6381,1,-0,-1
nobal,2,away,6382,1,2.5,1.5
nobal,2,away,6383,1,1,0
nobal,2,away,6384,1.5,2.5,1
nobal,2,away,6385,-1,-0.5,0.5
nobal,2,away,6386,3,0.5,-2.5
nobal,2,away,6387,-1,-0,1
nobal,2,away,6388,1,-0,-1
nobal,2,away,6389,-0.5,-0.5,0
nobal,2,away,6390,2.5,0.5,-2
nobal,2,away,6391,1,1,0
nobal,2,away,6392,1,-1,-2
nobal,2,away,6393,-0,-1,-1
nobal,2,away,6394,-0.5,-0,0.5
nobal,2,away,6395,1,1,0
nobal,2,away,6396,2.5,-0,-2.5
nobal,2,away,6397,1,-0.5,-1.5
nobal,2,away,6398,1,-0.5,-1.5
nobal,2,away,6399,-0,1,1
nobal,2,away,6400,-0,2,2
nobal,2,away,6401,-0.5,-0,0.5
nobal,2,away,6402,1,-0.5,-1.5
nobal,2,away,6403,-1,-1,0
nobal,2,away,6404,-1.5,-1,0.5
nobal,2,away,6405,1,-0.5,-1.5
nobal,2,away,6406,1.5,1.5,0
nobal,2,away,6407,2,-0.5,-2.5
nobal,2,away,6408,2,-0,-2
nobal,2,away,6409,1.5,-1,-2.5
nobal,2,away,6410,-0,-0,0
nobal,2,away,6411,1,2,1
nobal,2,away,6412,1,-0,-1
nobal,2,away,6413,2,1.5,-0.5
nobal,2,away,6414,-0,-0,0
nobal,2,away,6415,-0.5,-0.5,0
nobal,2,away,6416,0.5,1,0.5
nobal,2,away,6417,-0,-0,0
nobal,2,away,6418,2,2.5,0.5
nobal,2,away,6419,-0,-0.5,-0.5
nobal,2,away,6420,0.5,1.5,1
nobal,2,away,6421,0.5,1,0.5
nobal,2,away,6422,2,-0.5,-2.5
nobal,2,away,6423,2,1.5,-0.5
nobal,2,away,6424,0.5,0.5,0
nobal,2,away,6425,1,1,0
nobal,2,away,6426,1,1.5,0.5
nobal,2,away,6427,3,2.5,-0.5
nobal,2,away,6428,-1,-0,1
nobal,2,away,6429,-0.5,-0.5,0
nobal,2,away,6430,-0,2,2
nobal,2,away,6431,1.5,1,-0.5
nobal,2,away,6432,-0,-0,0
nobal,2,away,6433,-0,-0,0
nobal,2,away,6434,0.5,1.5,1
nobal,2,away,6435,1,3,2
nobal,2,away,6436,-0.5,1.5,2
nobal,2,away,6437,2,0.5,-1.5
nobal,2,away,6438,2,2,0
nobal,2,away,6439,2,2,0
nobal,2,away,6440,-1.5,-0.5,1
nobal,2,away,6441,0.5,0.5,0
nobal,2,away,6442,2,-0.5,-2.5
nobal,2,away,6443,2,1,-1
nobal,2,away,6444,0.5,1.5,1
nobal,2,away,6445,1,-0,-1
nobal,2,away,6446,1,1,0
nobal,2,away,6447,-1,-1,0
nobal,2,away,6448,-1,-0,1
nobal,2,away,6449,-0,-2,-2
nobal,2,away,6450,1,1,0
nobal,2,away,6451,1,0.5,-0.5
nobal,2,away,6452,3,3,0
nobal,2,away,6453,1,-1,-2
nobal,2,away,6454,2.5,1,-1.5
nobal,2,away,6455,1,2,1
nobal,2,away,6456,-1,-2,-1
nobal,2,away,6457,1,1.5,0.5
nobal,2,away,6458,-0,-1,-1
nobal,2,away,6459,-0,-0,0
nobal,2,away,6460,-0,-0,0
nobal,2,away,6461,1.5,0.5,-1
nobal,2,away,6462,-0,-0,0
nobal,2,away,6463,-0.5,1,1.5
nobal,2,away,6464,1,1,0
nobal,2,away,6465,-0.5,-0,0.5
nobal,2,away,6466,-1,-1.5,-0.5
nobal,2,away,6467,1,1,0
nobal,2,away,6468,1.5,0.5,-1
nobal,2,away,6469,-0.5,0.5,1
nobal,2,away,6470,-1.5,-1.5,0
nobal,2,away,6471,-0,1,1
nobal,2,away,6472,-0,-1,-1
nobal,2,away,6473,2,0.5,-1.5
nobal,2,away,6474,-0.5,1,1.5
nobal,2,away,6475,2,1,-1
nobal,2,away,6476,-0,1,1
nobal,2,away,6477,0.5,1.5,1
nobal,2,away,6478,1,1,0
nobal,2,away,6479,2,1.5,-0.5
nobal,2,away,6480,1,2,1
nobal,2,away,6481,2,1,-1
nobal,2,away,6482,1.5,-1,-2.5
nobal,2,away,6483,1,1,0
nobal,2,away,6484,-0,-0,0
nobal,2,away,6485,3,3,0
nobal,2,away,6486,1,-0,-1
nobal,2,away,6487,-1,-0,1
nobal,2,away,6488,1.5,0.5,-1
nobal,2,away,6489,-1,-1.5,-0.5
nobal,2,away,6490,1,2.5,1.5
nobal,2,away,6491,-0,-0,0
nobal,2,away,6492,2.5,1,-1.5
nobal,2,away,6493,-0.5,1,1.5
nobal,2,away,6494,1,-0,-1
nobal,2,away,6495,-2.5,-1,1.5
nobal,2,away,6496,1.5,-1,-2.5
nobal,2,away,6497,0.5,-0.5,-1
nobal,2,away,6498,-1.5,-1.5,0
nobal,2,away,6499,1.5,-0,-1.5
nobal,2,away,6500,-1,-2.5,-1.5
nobal,2,away,6501,1,1.5,0.5
nobal,2,away,6502,-0,-0,0
nobal,2,away,6503,1,1,0
nobal,2,away,6504,0.5,1.5,1
nobal,2,away,6505,2,0.5,-1.5
nobal,2,away,6506,0.5,1,0.5
nobal,2,away,6507,0.5,1,0.5
nobal,2,away,6508,2.5,1.5,-1
nobal,2,away,6509,1,1.5,0.5
nobal,2,away,6510,-1,0.5,1.5
nobal,2,away,6511,1.5,1,-0.5
nobal,2,away,6512,-0,-1.5,-1.5
nobal,2,away,6513,2.5,2,-0.5
nobal,2,away,6514,1.5,2.5,1
nobal,2,away,6515,1,1,0
nobal,2,away,6516,1,1,0
nobal,2,away,6517,-2.5,-4,-1.5
nobal,2,away,6518,-0,-1,-1
nobal,2,away,6519,1.5,0.5,-1
nobal,2,away,6520,1.5,-0,-1.5
nobal,2,away,6521,2.5,0.5,-2
nobal,2,away,6522,-0,-0,0
nobal,2,away,6523,1.5,1.5,0
nobal,2,away,6524,-0,1,1
nobal,2,away,6525,-0.5,-0,0.5
nobal,2,away,6526,-1,1,2
nobal,2,away,6527,1,1,0
nobal,2,away,6528,-0,1,1
nobal,2,away,6529,0.5,2,1.5
nobal,2,away,6530,-1,-0,1
nobal,2,away,6531,1,1,0
nobal,2,away,6532,0.5,0.5,0
nobal,2,away,6533,2,-0,-2
nobal,2,away,6534,1.5,2.5,1
nobal,2,away,6535,1.5,2.5,1
nobal,2,away,6536,0.5,0.5,0
nobal,2,away,6537,-1.5,1,2.5
nobal,2,away,6538,2,1,-1
nobal,2,away,6539,1,1.5,0.5
nobal,2,away,6540,-0,-0,0
nobal,2,away,6541,1.5,-0,-1.5
nobal,2,away,6542,-1,-3,-2
nobal,2,away,6543,-0,-0,0
nobal,2,away,6544,1.5,0.5,-1
nobal,2,away,6545,0.5,2,1.5
nobal,2,away,6546,-1,-0,1
nobal,2,away,6547,1,-0,-1
nobal,2,away,6548,1,1.5,0.5
nobal,2,away,6549,-0.5,0.5,1
nobal,2,away,6550,1.5,3,1.5
nobal,2,away,6551,-2.5,-0,2.5
nobal,2,away,6552,2,1,-1
nobal,2,away,6553,2.5,3,0.5
nobal,2,away,6554,1.5,-0,-1.5
nobal,2,away,6555,2,1,-1
nobal,2,away,6556,2,-0,-2
nobal,2,away,6557,0.5,2,1.5
nobal,2,away,6558,-0.5,-0,0.5
nobal,2,away,6559,-0,0.5,0.5
nobal,2,away,6560,-0,1,1
nobal,2,away,6561,2.5,2,-0.5
nobal,2,away,6562,-0,-1,-1
nobal,2,away,6563,0.5,-0,-0.5
nobal,2,away,6564,1,1,0
nobal,2,away,6565,-0,-0,0
nobal,2,away,6566,2.5,-0,-2.5
nobal,2,away,6567,2,-0,-2
nobal,2,away,6568,2,1,-1
nobal,2,away,6569,1,-1,-2
nobal,2,away,6570,-0,-0,0
nobal,2,away,6571,-0,-1,-1
nobal,2,away,6572,-0,-1,-1
nobal,2,away,6573,-1.5,-1.5,0
nobal,2,away,6574,-2,-2,0
nobal,2,away,6575,1,1,0
nobal,2,away,6576,1.5,-0,-1.5
nobal,2,away,6577,-0,0.5,0.5
nobal,2,away,6578,-0,2,2
nobal,2,away,6579,-1,1,2
nobal,2,away,6580,1,1.5,0.5
nobal,2,away,6581,2,-0,-2
nobal,2,away,6582,-1,-0,1
nobal,2,away,6583,0.5,0.5,0
nobal,2,away,6584,-1,-1,0
nobal,2,away,6585,-0,-1,-1
nobal,2,away,6586,1,2.5,1.5
nobal,2,away,6587,1,2,1
nobal,2,away,6588,1.5,-0,-1.5
nobal,2,away,6589,-0,-0,0
nobal,2,away,6590,1,1,0
nobal,2,away,6591,0.5,2.5,2
nobal,2,away,6592,0.5,1.5,1
nobal,2,away,6593,1,1,0
nobal,2,away,6594,2,-0,-2
nobal,2,away,6595,1,-0.5,-1.5
nobal,2,away,6596,1,-0,-1
nobal,2,away,6597,-2.5,-2,0.5
nobal,2,away,6598,-1,-0.5,0.5
nobal,2,away,6599,2,0.5,-1.5
nobal,2,away,6600,1.5,1.5,0
nobal,2,away,6601,1.5,2.5,1
nobal,2,away,6602,-0,1,1
nobal,2,away,6603,-0,1,1
nobal,2,away,6604,-0.5,-2,-1.5
nobal,2,away,6605,-0.5,1,1.5
nobal,2,away,6606,0.5,3,2.5
nobal,2,away,6607,-0.5,0.5,1
nobal,2,away,6608,0.5,-0,-0.5
nobal,2,away,6609,0.5,-0,-0.5
nobal,2,away,6610,0.5,0.5,0
nobal,2,away,6611,0.5,0.5,0
nobal,2,away,6612,1.5,1.5,0
nobal,2,away,6613,-0.5,1,1.5
nobal,2,away,6614,1,2,1
nobal,2,away,6615,-0,1,1
nobal,2,away,6616,0.5,0.5,0
nobal,2,away,6617,-1,1,2
nobal,2,away,6618,-0,-0,0
nobal,2,away,6619,-0,-0.5,-0.5
nobal,2,away,6620,-0.5,-1,-0.5
nobal,2,away,6621,-1,1,2
nobal,2,away,6622,2,1,-1
nobal,2,away,6623,2,-0,-2
nobal,2,away,6624,0.5,-1,-1.5
nobal,2,away,6625,0.5,-0,-0.5
nobal,2,away,6626,1.5,1,-0.5
nobal,2,away,6627,2,2,0
nobal,2,away,6628,1,1,0
nobal,2,away,6629,1,1,0
nobal,2,away,6630,1,0.5,-0.5
nobal,2,away,6631,0.5,-1,-1.5
nobal,2,away,6632,1,0.5,-0.5
nobal,2,away,6633,-2.5,-0.5,2
nobal,2,away,6634,0.5,-0,-0.5
nobal,2,away,6635,-1,-0,1
nobal,2,away,6636,2.5,1.5,-1
nobal,2,away,6637,2,1,-1
nobal,2,away,6638,0.5,0.5,0
nobal,2,away,6639,-2,-2,0
nobal,2,away,6640,0.5,1.5,1
nobal,2,away,6641,1.5,-0,-1.5
nobal,2,away,6642,1,1,0
nobal,2,away,6643,-0,-0,0
nobal,2,away,6644,1,0.5,-0.5
nobal,2,away,6645,0.5,1,0.5
nobal,2,away,6646,-0,2.5,2.5
nobal,2,away,6647,-0,1.5,1.5
nobal,2,away,6648,0.5,-0.5,-1
nobal,2,away,6649,-0,2,2
nobal,2,away,6650,0.5,-2.5,-3
nobal,2,away,6651,-0.5,0.5,1
nobal,2,away,6652,-0.5,-1,-0.5
nobal,2,away,6653,-0,2,2
nobal,2,away,6654,-0,-0,0
nobal,2,away,6655,0.5,0.5,0
nobal,2,away,6656,-2,-1,1
nobal,2,away,6657,-0,-0,0
nobal,2,away,6658,-1,-2,-1
nobal,2,away,6659,1,1.5,0.5
nobal,2,away,6660,2,-0,-2
nobal,2,away,6661,-0,1,1
nobal,2,away,6662,0.5,1,0.5
nobal,2,away,6663,2,-0.5,-2.5
nobal,2,away,6664,1,1,0
nobal,2,away,6665,1.5,2.5,1
nobal,2,away,6666,0.5,0.5,0
nobal,2,away,6667,2,2,0
nobal,2,away,6668,1,1,0
nobal,2,away,6669,1,2,1
nobal,2,away,6670,2,2,0
nobal,2,away,6671,1,1.5,0.5
nobal,2,away,6672,-1.5,-0,1.5
nobal,2,away,6673,1,-0.5,-1.5
nobal,2,away,6674,0.5,0.5,0
nobal,2,away,6675,1.5,3,1.5
nobal,2,away,6676,-0,-0,0
nobal,2,away,6677,2.5,-0,-2.5
nobal,2,away,6678,1,-0,-1
nobal,2,away,6679,-1.5,0.5,2
nobal,2,away,6680,-1,-0.5,0.5
nobal,2,away,6681,-0,1,1
nobal,2,away,6682,-0,0.5,0.5
nobal,2,away,6683,0.5,2.5,2
nobal,2,away,6684,-0.5,0.5,1
nobal,2,away,6685,0.5,1.5,1
nobal,2,away,6686,-0.5,-0.5,0
nobal,2,away,6687,1,2,1
nobal,2,away,6688,-0,0.5,0.5
nobal,2,away,6689,2.5,2,-0.5
nobal,2,away,6690,2.5,-0,-2.5
nobal,2,away,6691,1.5,0.5,-1
nobal,2,away,6692,1.5,-0,-1.5
nobal,2,away,6693,1.5,-0,-1.5
nobal,2,away,6694,1,-0,-1
nobal,2,away,6695,-0,2.5,2.5
nobal,2,away,6696,0.5,1.5,1
nobal,2,away,6697,2.5,0.5,-2
nobal,2,away,6698,1,1,0
nobal,2,away,6699,1.5,1.5,0
nobal,2,away,6700,0.5,1,0.5
nobal,2,away,6701,0.5,-0,-0.5
nobal,2,away,6702,1,1,0
nobal,2,away,6703,-0,2.5,2.5
nobal,2,away,6704,2,0.5,-1.5
nobal,2,away,6705,2.5,1.5,-1
nobal,2,away,6706,-0,1.5,1.5
nobal,2,away,6707,-0,2,2
nobal,2,away,6708,1,-0.5,-1.5
nobal,2,away,6709,1,1,0
nobal,2,away,6710,-1,1,2
nobal,2,away,6711,-2.5,-2,0.5
nobal,2,away,6712,2.5,-0.5,-3
nobal,2,away,6713,1.5,1.5,0
nobal,2,away,6714,0.5,1,0.5
nobal,2,away,6715,-0,1,1
nobal,2,away,6716,1,1,0
nobal,2,away,6717,1,1.5,0.5
nobal,2,away,6718,1.5,2.5,1
nobal,2,away,6719,0.5,1,0.5
nobal,2,away,6720,1,-0,-1
nobal,2,away,6721,-0,1,1
nobal,2,away,6722,1,-0,-1
nobal,2,away,6723,0.5,1,0.5
nobal,2,away,6724,-0,-0,0
nobal,2,away,6725,0.5,-0.5,-1
nobal,2,away,6726,0.5,1,0.5
nobal,2,away,6727,2,-0.5,-2.5
nobal,2,away,6728,-0,-0,0
nobal,2,away,6729,-1,-0,1
nobal,2,away,6730,1.5,1.5,0
nobal,2,away,6731,1,1,0
nobal,2,away,6732,1.5,-0,-1.5
nobal,2,away,6733,1,1,0
nobal,2,away,6734,1,-0.5,-1.5
nobal,2,away,6735,-0.5,0.5,1
nobal,2,away,6736,2,1,-1
nobal,2,away,6737,-0.5,1,1.5
nobal,2,away,6738,1.5,-0,-1.5
nobal,2,away,6739,0.5,2,1.5
nobal,2,away,6740,-1,-0,1
nobal,2,away,6741,0.5,-0,-0.5
nobal,2,away,6742,1.5,-1.5,-3
nobal,2,away,6743,1,2.5,1.5
